h3,total,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia,hc_clst_4,hc_clst_5,hc_clst_6,hc_clst_7
87b26d2f5ffffff,1,1,0,0,0,0,4,5,5,5
87b26d306ffffff,1,0,1,0,0,1,2,2,2,2
87b26d308ffffff,1,1,0,0,0,1,3,3,3,3
87b26d31affffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87b26d31bffffff,1,1,0,0,0,1,3,3,3,3
87b26d320ffffff,1,1,0,0,0,1,3,3,3,3
87b26d328ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d32affffff,1,0,1,0,1,0,1,1,6,6
87b26d32bffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d341ffffff,3,0,1,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87b26d342ffffff,1,1,0,0,0,1,3,3,3,3
87b26d344ffffff,1,1,0,0,0,1,3,3,3,3
87b26d345ffffff,9,0,1,0,0.4444444444444444,0.5555555555555556,1,1,1,1
87b26d346ffffff,6,0.16666666666666666,0.8333333333333334,0,0.16666666666666666,0.8333333333333334,1,1,1,1
87b26d348ffffff,1,0,0,1,1,0,1,4,4,4
87b26d34bffffff,1,0,0,1,1,0,1,4,4,4
87b26d34cffffff,4,0,0.75,0.25,0.75,0.25,1,1,1,1
87b26d34dffffff,1,0,1,0,1,0,1,1,6,6
87b26d351ffffff,1,1,0,0,0,1,3,3,3,3
87b26d355ffffff,4,1,0,0,0.25,0.75,4,5,5,5
87b26d360ffffff,1,0,1,0,1,0,1,1,6,6
87b26d361ffffff,3,0,0.6666666666666666,0.3333333333333333,0,1,1,1,1,1
87b26d362ffffff,4,0.25,0.75,0,0.75,0.25,1,1,1,1
87b26d363ffffff,32,0,0.84375,0.15625,0.59375,0.40625,1,1,1,1
87b26d364ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d365ffffff,1,0,0,1,0,1,1,4,4,4
87b26d36affffff,96,0,0.90625,0.09375,0.4479166666666667,0.5520833333333334,1,1,1,1
87b26d36bffffff,3,0,1,0,0,1,2,2,2,2
87b26d36cffffff,1,1,0,0,0,1,3,3,3,3
87b26d36dffffff,1,0,1,0,0,1,2,2,2,2
87b26d36effffff,11,0,0.8181818181818182,0.18181818181818185,0.4545454545454546,0.5454545454545454,1,1,1,1
87b26d370ffffff,1,0,1,0,1,0,1,1,6,6
87b26d371ffffff,4,0.25,0.75,0,0.5,0.5,1,1,1,1
87b26d373ffffff,1,0,1,0,1,0,1,1,6,6
87b26d374ffffff,1,1,0,0,0,1,3,3,3,3
87b26d375ffffff,2,0,1,0,0,1,2,2,2,2
87b26d376ffffff,1,0,1,0,0,1,2,2,2,2
87b26d381ffffff,1,1,0,0,0,0,4,5,5,5
87b26d384ffffff,1,1,0,0,0,1,3,3,3,3
87b26d386ffffff,1,1,0,0,0,1,3,3,3,3
87b26d391ffffff,1,1,0,0,0,1,3,3,3,3
87b26d395ffffff,1,1,0,0,0,1,3,3,3,3
87b26d39cffffff,1,1,0,0,1,0,4,5,5,7
87b26d3a2ffffff,3,1,0,0,0,1,3,3,3,3
87b26d3abffffff,1,1,0,0,0,1,3,3,3,3
87b26d405ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d410ffffff,5,1,0,0,0,1,3,3,3,3
87b26d414ffffff,3,0,1,0,0,1,2,2,2,2
87b26d415ffffff,1,1,0,0,0,1,3,3,3,3
87b26d418ffffff,1,0,1,0,0,1,2,2,2,2
87b26d421ffffff,2,1,0,0,0,1,3,3,3,3
87b26d422ffffff,4,1,0,0,0,1,3,3,3,3
87b26d428ffffff,2,1,0,0,0,1,3,3,3,3
87b26d429ffffff,4,1,0,0,0,1,3,3,3,3
87b26d42cffffff,1,1,0,0,0,1,3,3,3,3
87b26d42dffffff,2,1,0,0,0,1,3,3,3,3
87b26d42effffff,2,1,0,0,0,1,3,3,3,3
87b26d440ffffff,1,1,0,0,0,1,3,3,3,3
87b26d445ffffff,1,1,0,0,0,1,3,3,3,3
87b26d44bffffff,2,1,0,0,0,1,3,3,3,3
87b26d450ffffff,1,1,0,0,0,1,3,3,3,3
87b26d451ffffff,2,1,0,0,0,1,3,3,3,3
87b26d454ffffff,1,1,0,0,0,1,3,3,3,3
87b26d45cffffff,2,1,0,0,0,1,3,3,3,3
87b26d476ffffff,2,1,0,0,0,1,3,3,3,3
87b26d48bffffff,2,0,1,0,0,1,2,2,2,2
87b26d48cffffff,1,0,1,0,0,1,2,2,2,2
87b26d4a4ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4c3ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4c6ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4cdffffff,1,1,0,0,0,1,3,3,3,3
87b26d4d1ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4d2ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4e9ffffff,1,1,0,0,0,1,3,3,3,3
87b26d4f2ffffff,1,1,0,0,0,1,3,3,3,3
87b26d52affffff,1,1,0,0,0,1,3,3,3,3
87b26d549ffffff,2,1,0,0,0,1,3,3,3,3
87b26d54dffffff,2,1,0,0,0,1,3,3,3,3
87b26d555ffffff,2,1,0,0,0,1,3,3,3,3
87b26d55effffff,1,1,0,0,0,1,3,3,3,3
87b26d56effffff,9,1,0,0,0,1,3,3,3,3
87b26d570ffffff,3,1,0,0,0,1,3,3,3,3
87b26d574ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d576ffffff,5,1,0,0,0,1,3,3,3,3
87b26d58affffff,2,1,0,0,0,1,3,3,3,3
87b26d58bffffff,3,1,0,0,0,1,3,3,3,3
87b26d604ffffff,1,1,0,0,0,1,3,3,3,3
87b26d608ffffff,2,0,1,0,0,1,2,2,2,2
87b26d609ffffff,1,1,0,0,0,1,3,3,3,3
87b26d60dffffff,1,1,0,0,0,1,3,3,3,3
87b26d611ffffff,2,1,0,0,0,1,3,3,3,3
87b26d61cffffff,3,1,0,0,0,1,3,3,3,3
87b26d625ffffff,1,1,0,0,0,1,3,3,3,3
87b26d626ffffff,2,1,0,0,0,1,3,3,3,3
87b26d633ffffff,1,1,0,0,0,1,3,3,3,3
87b26d635ffffff,2,1,0,0,0,1,3,3,3,3
87b26d642ffffff,1,0,1,0,0,1,2,2,2,2
87b26d650ffffff,1,0,1,0,0,1,2,2,2,2
87b26d653ffffff,2,0,1,0,0,1,2,2,2,2
87b26d658ffffff,1,0,1,0,0,1,2,2,2,2
87b26d65affffff,1,0,1,0,0,1,2,2,2,2
87b26d669ffffff,3,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,1,1,1,1
87b26d676ffffff,1,1,0,0,0,1,3,3,3,3
87b26d680ffffff,1,0,1,0,0,1,2,2,2,2
87b26d681ffffff,1,0,1,0,1,0,1,1,6,6
87b26d686ffffff,1,1,0,0,0,1,3,3,3,3
87b26d6a9ffffff,2,0,1,0,0,1,2,2,2,2
87b26d6b3ffffff,1,0,1,0,0,1,2,2,2,2
87b26d6b4ffffff,5,0,1,0,0,1,2,2,2,2
87b26d6c1ffffff,1,0,1,0,0,1,2,2,2,2
87b26d6c5ffffff,21,0.04761904761904761,0.9523809523809524,0,0.14285714285714285,0.8571428571428571,1,1,1,1
87b26d6e0ffffff,2,1,0,0,0,1,3,3,3,3
87b26d6e3ffffff,1,0,1,0,0,1,2,2,2,2
87b26d6e5ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d6e6ffffff,2,1,0,0,0,1,3,3,3,3
87b26d6e8ffffff,1,0,1,0,0,1,2,2,2,2
87b26d6eaffffff,1,0,1,0,1,0,1,1,6,6
87b26d6eeffffff,1,1,0,0,0,1,3,3,3,3
87b26d6f3ffffff,1,0,1,0,0,1,2,2,2,2
87b26d6f5ffffff,2,1,0,0,0,1,3,3,3,3
87b26d702ffffff,1,1,0,0,0,1,3,3,3,3
87b26d703ffffff,1,1,0,0,0,1,3,3,3,3
87b26d718ffffff,3,1,0,0,0,1,3,3,3,3
87b26d719ffffff,2,1,0,0,0,1,3,3,3,3
87b26d71dffffff,2,1,0,0,0,1,3,3,3,3
87b26d721ffffff,3,1,0,0,0,1,3,3,3,3
87b26d722ffffff,7,1,0,0,0,1,3,3,3,3
87b26d723ffffff,4,1,0,0,0,1,3,3,3,3
87b26d728ffffff,2,1,0,0,0,1,3,3,3,3
87b26d731ffffff,1,1,0,0,0,1,3,3,3,3
87b26d735ffffff,2,1,0,0,0,1,3,3,3,3
87b26d736ffffff,1,1,0,0,0,1,3,3,3,3
87b26d755ffffff,1,1,0,0,0,1,3,3,3,3
87b26d773ffffff,1,1,0,0,0,1,3,3,3,3
87b26d782ffffff,1,1,0,0,0,1,3,3,3,3
87b26d78affffff,1,0,1,0,0,1,2,2,2,2
87b26d790ffffff,6,0.5,0.5,0,0,1,4,5,5,5
87b26d794ffffff,2,1,0,0,0,1,3,3,3,3
87b26d795ffffff,9,1,0,0,0,1,3,3,3,3
87b26d79dffffff,3,0,1,0,0,1,2,2,2,2
87b26d7a1ffffff,1,1,0,0,0,1,3,3,3,3
87b26d7a4ffffff,1,1,0,0,0,1,3,3,3,3
87b26d7acffffff,3,1,0,0,0,1,3,3,3,3
87b26d80bffffff,3,1,0,0,0,1,3,3,3,3
87b26d826ffffff,1,0,1,0,1,0,1,1,6,6
87b26d831ffffff,1,1,0,0,0,1,3,3,3,3
87b26d834ffffff,1,1,0,0,0,1,3,3,3,3
87b26d846ffffff,2,1,0,0,0,1,3,3,3,3
87b26d850ffffff,1,1,0,0,0,1,3,3,3,3
87b26d852ffffff,3,1,0,0,0,1,3,3,3,3
87b26d854ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26d855ffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87b26d85dffffff,1,1,0,0,1,0,4,5,5,7
87b26d86effffff,1,0,1,0,0,1,2,2,2,2
87b26d872ffffff,1,1,0,0,0,1,3,3,3,3
87b26d883ffffff,2,0,1,0,0,1,2,2,2,2
87b26d884ffffff,1,1,0,0,0,1,3,3,3,3
87b26d88dffffff,1,0,1,0,0,1,2,2,2,2
87b26d88effffff,1,1,0,0,0,1,3,3,3,3
87b26d8acffffff,2,0,1,0,0,1,2,2,2,2
87b26d8b4ffffff,1,1,0,0,0,1,3,3,3,3
87b26d8c6ffffff,1,1,0,0,0,1,3,3,3,3
87b26d8c9ffffff,1,1,0,0,0,1,3,3,3,3
87b26d8caffffff,1,1,0,0,0,1,3,3,3,3
87b26d8ddffffff,1,1,0,0,1,0,4,5,5,7
87b26d8e1ffffff,1,1,0,0,1,0,4,5,5,7
87b26d8e6ffffff,1,0,1,0,0,1,2,2,2,2
87b26d8f0ffffff,1,0,1,0,0,1,2,2,2,2
87b26d8f1ffffff,1,0,1,0,0,1,2,2,2,2
87b26d91affffff,1,1,0,0,0,1,3,3,3,3
87b26d960ffffff,1,1,0,0,0,1,3,3,3,3
87b26d961ffffff,1,1,0,0,0,1,3,3,3,3
87b26d964ffffff,1,0,1,0,0,1,2,2,2,2
87b26d96dffffff,2,1,0,0,0,1,3,3,3,3
87b26d983ffffff,1,1,0,0,0,1,3,3,3,3
87b26d986ffffff,1,0,1,0,0,1,2,2,2,2
87b26d991ffffff,1,0,1,0,0,1,2,2,2,2
87b26d992ffffff,1,1,0,0,0,1,3,3,3,3
87b26da02ffffff,1,0,1,0,0,1,2,2,2,2
87b26da04ffffff,1,0,0,1,1,0,1,4,4,4
87b26da09ffffff,1,1,0,0,0,1,3,3,3,3
87b26da0affffff,3,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87b26da0cffffff,1,1,0,0,0,1,3,3,3,3
87b26da1affffff,1,0,1,0,0,1,2,2,2,2
87b26da1cffffff,1,0,1,0,1,0,1,1,6,6
87b26da1dffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87b26da1effffff,1,1,0,0,1,0,4,5,5,7
87b26da21ffffff,8,0,1,0,1,0,1,1,6,6
87b26da22ffffff,1,0,1,0,0,1,2,2,2,2
87b26da23ffffff,2,0.5,0.5,0,1,0,4,5,5,7
87b26da2cffffff,1,0,1,0,0,1,2,2,2,2
87b26da2dffffff,1,0,1,0,1,0,1,1,6,6
87b26da32ffffff,2,1,0,0,0,0.5,4,5,5,5
87b26da46ffffff,2,0,1,0,0,1,2,2,2,2
87b26da56ffffff,1,0,1,0,1,0,1,1,6,6
87b26da5effffff,1,0,1,0,0,1,2,2,2,2
87b26da64ffffff,1,1,0,0,0,1,3,3,3,3
87b26da6dffffff,1,1,0,0,1,0,4,5,5,7
87b26da70ffffff,1,1,0,0,0,0,4,5,5,5
87b26da74ffffff,1,0,1,0,1,0,1,1,6,6
87b26da83ffffff,2,1,0,0,0,0.5,4,5,5,5
87b26da84ffffff,1,1,0,0,0,1,3,3,3,3
87b26da85ffffff,1,1,0,0,0,0,4,5,5,5
87b26da86ffffff,3,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87b26da88ffffff,1,1,0,0,0,1,3,3,3,3
87b26da90ffffff,1,1,0,0,0,1,3,3,3,3
87b26da91ffffff,9,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.2222222222222222,1,1,1,1
87b26da95ffffff,2,1,0,0,0,0.5,4,5,5,5
87b26daa2ffffff,1,1,0,0,0,1,3,3,3,3
87b26daa3ffffff,1,1,0,0,0,1,3,3,3,3
87b26daa5ffffff,1,0,0,1,1,0,1,4,4,4
87b26daaaffffff,1,1,0,0,1,0,4,5,5,7
87b26daacffffff,1,0,1,0,0,1,2,2,2,2
87b26daaeffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87b26dab0ffffff,1,1,0,0,0,1,3,3,3,3
87b26dab1ffffff,1,1,0,0,1,0,4,5,5,7
87b26dab2ffffff,1,1,0,0,0,0,4,5,5,5
87b26dab3ffffff,1,1,0,0,0,1,3,3,3,3
87b26dab5ffffff,1,1,0,0,1,0,4,5,5,7
87b26dac6ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87b26dac8ffffff,1,0,1,0,0,1,2,2,2,2
87b26dacaffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87b26dad0ffffff,1,1,0,0,0,1,3,3,3,3
87b26dad5ffffff,1,1,0,0,0,1,3,3,3,3
87b26dad6ffffff,1,1,0,0,0,1,3,3,3,3
87b26dadeffffff,1,1,0,0,0,0,4,5,5,5
87b26dae0ffffff,1,1,0,0,0,1,3,3,3,3
87b26dae1ffffff,1,1,0,0,1,0,4,5,5,7
87b26dae2ffffff,1,0,1,0,1,0,1,1,6,6
87b26dae4ffffff,1,1,0,0,1,0,4,5,5,7
87b26dae5ffffff,3,0.3333333333333333,0.6666666666666666,0,1,0,4,5,5,7
87b26dae6ffffff,1,1,0,0,1,0,4,5,5,7
87b26daeaffffff,1,0,1,0,1,0,1,1,6,6
87b26daeeffffff,1,1,0,0,1,0,4,5,5,7
87b26db01ffffff,1,1,0,0,0,1,3,3,3,3
87b26db09ffffff,2,1,0,0,0,0.5,4,5,5,5
87b26db0cffffff,1,0,1,0,1,0,1,1,6,6
87b26db0effffff,1,1,0,0,0,1,3,3,3,3
87b26db1dffffff,1,0,1,0,1,0,1,1,6,6
87b26db22ffffff,2,1,0,0,0,1,3,3,3,3
87b26db26ffffff,1,0,0,1,1,0,1,4,4,4
87b26db29ffffff,1,1,0,0,0,1,3,3,3,3
87b26db2affffff,3,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87b26db2effffff,1,0,1,0,0,1,2,2,2,2
87b26db40ffffff,1,0,1,0,0,1,2,2,2,2
87b26db4cffffff,3,0,1,0,1,0,1,1,6,6
87b26db51ffffff,1,0,1,0,1,0,1,1,6,6
87b26db55ffffff,1,0,1,0,1,0,1,1,6,6
87b26db5affffff,1,0,1,0,1,0,1,1,6,6
87b26db5bffffff,2,0,1,0,0.5,0.5,1,1,1,1
87b26db65ffffff,2,1,0,0,0,1,3,3,3,3
87b26db6affffff,1,1,0,0,0,1,3,3,3,3
87b26db71ffffff,1,0,1,0,0,1,2,2,2,2
87b26db74ffffff,1,0,0,1,0,1,1,4,4,4
87b26db76ffffff,1,1,0,0,0,1,3,3,3,3
87b26db89ffffff,1,1,0,0,0,1,3,3,3,3
87b26db90ffffff,1,1,0,0,0,1,3,3,3,3
87b26db92ffffff,1,1,0,0,0,1,3,3,3,3
87b26db93ffffff,1,1,0,0,0,1,3,3,3,3
87b26db99ffffff,1,1,0,0,0,1,3,3,3,3
87b26db9affffff,4,1,0,0,0,0.75,4,5,5,5
87b26dba2ffffff,1,1,0,0,0,1,3,3,3,3
87b26dba8ffffff,1,0,1,0,0,1,2,2,2,2
87b26dbadffffff,2,1,0,0,0,1,3,3,3,3
87b26dc65ffffff,1,0,1,0,0,1,2,2,2,2
87b26dca3ffffff,2,0,1,0,0,1,2,2,2,2
87b26dcc3ffffff,1,0,1,0,0,1,2,2,2,2
87b26dccbffffff,1,0,1,0,0,1,2,2,2,2
87b26dcceffffff,1,0,1,0,0,1,2,2,2,2
87b26dce2ffffff,2,0,0,1,0,1,1,4,4,4
87b26dcecffffff,5,0,1,0,0,1,2,2,2,2
87b26dd61ffffff,1,1,0,0,0,1,3,3,3,3
87b26dd62ffffff,4,1,0,0,0,1,3,3,3,3
87b26dd64ffffff,1,1,0,0,0,1,3,3,3,3
87b26dd65ffffff,2,1,0,0,0,1,3,3,3,3
87b26dd66ffffff,1,1,0,0,0,1,3,3,3,3
87b26dd6cffffff,3,1,0,0,0,1,3,3,3,3
87b26dd70ffffff,3,1,0,0,0,1,3,3,3,3
87b26dd71ffffff,1,1,0,0,0,1,3,3,3,3
87b26dd76ffffff,1,1,0,0,0,1,3,3,3,3
87b26e00cffffff,1,0,1,0,1,0,1,1,6,6
87b26e00effffff,1,0,1,0,1,0,1,1,6,6
87b26e049ffffff,8,0,1,0,0,1,2,2,2,2
87b26e04cffffff,1,0,1,0,0,1,2,2,2,2
87b26e068ffffff,1,0,1,0,0,1,2,2,2,2
87b26e06effffff,1,0,1,0,1,0,1,1,6,6
87b26e0e9ffffff,1,0,1,0,0,1,2,2,2,2
87b26e145ffffff,1,0,1,0,0,1,2,2,2,2
87b26e148ffffff,1,0,1,0,0,1,2,2,2,2
87b26e14affffff,1,0,1,0,0,1,2,2,2,2
87b26e158ffffff,1,0,1,0,1,0,1,1,6,6
87b26e159ffffff,1,0,1,0,0,1,2,2,2,2
87b26e166ffffff,1,0,1,0,0,1,2,2,2,2
87b26e16affffff,1,0,1,0,0,1,2,2,2,2
87b26e171ffffff,1,0,1,0,0,1,2,2,2,2
87b26e1a2ffffff,1,0,1,0,0,1,2,2,2,2
87b26e1aeffffff,1,0,1,0,1,0,1,1,6,6
87b26e1b1ffffff,1,0,1,0,0,1,2,2,2,2
87b26e1b5ffffff,2,0,1,0,1,0,1,1,6,6
87b26e250ffffff,1,1,0,0,0,1,3,3,3,3
87b26e264ffffff,1,0,1,0,0,1,2,2,2,2
87b26e265ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26e2c4ffffff,1,1,0,0,0,1,3,3,3,3
87b26e2c5ffffff,4,0,1,0,0.25,0.75,1,1,1,1
87b26e2c6ffffff,3,0.3333333333333333,0.6666666666666666,0,0,1,1,1,1,1
87b26e2cdffffff,1,0,0,1,0,1,1,4,4,4
87b26e2f1ffffff,1,1,0,0,0,1,3,3,3,3
87b26e30bffffff,1,0,1,0,1,0,1,1,6,6
87b26e311ffffff,1,1,0,0,0,1,3,3,3,3
87b26e312ffffff,1,0,1,0,1,0,1,1,6,6
87b26e314ffffff,29,0.03448275862068965,0.9655172413793104,0,0.27586206896551724,0.7241379310344828,1,1,1,1
87b26e315ffffff,1,0,0,1,1,0,1,4,4,4
87b26e316ffffff,4,0.25,0.75,0,0.25,0.75,1,1,1,1
87b26e31effffff,1,0,1,0,0,1,2,2,2,2
87b26e332ffffff,1,0,1,0,0,1,2,2,2,2
87b26e333ffffff,3,0,1,0,0,1,2,2,2,2
87b26e336ffffff,3,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87b26e354ffffff,1,0,1,0,0,1,2,2,2,2
87b26e365ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87b26e381ffffff,1,0,0,1,0,1,1,4,4,4
87b26e38cffffff,1,0,1,0,1,0,1,1,6,6
87b26e390ffffff,1,0,1,0,0,1,2,2,2,2
87b26e39cffffff,1,0,1,0,0,1,2,2,2,2
87b26e39effffff,1,0,0,1,0,1,1,4,4,4
87b26e3a5ffffff,1,0,1,0,0,1,2,2,2,2
87b26e3adffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87b26e40effffff,1,1,0,0,0,1,3,3,3,3
87b26e4a0ffffff,1,1,0,0,0,1,3,3,3,3
87b26e4d5ffffff,2,1,0,0,0,1,3,3,3,3
87b26e684ffffff,2,0,1,0,1,0,1,1,6,6
87b26e69dffffff,1,0,1,0,0,1,2,2,2,2
87b26e6caffffff,1,0,1,0,0,1,2,2,2,2
87b26e6deffffff,1,0,1,0,0,1,2,2,2,2
87b26e79affffff,1,1,0,0,0,1,3,3,3,3
87b26e803ffffff,1,0,1,0,0,1,2,2,2,2
87b26e843ffffff,1,0,1,0,0,1,2,2,2,2
87b26e861ffffff,1,1,0,0,0,1,3,3,3,3
87b26e86dffffff,1,0,1,0,1,0,1,1,6,6
87b26e86effffff,1,1,0,0,1,0,4,5,5,7
87b26e874ffffff,1,0,1,0,0,1,2,2,2,2
87b26e8d8ffffff,1,0,1,0,0,1,2,2,2,2
87b26e8dcffffff,1,0,1,0,0,1,2,2,2,2
87b26e8e0ffffff,1,1,0,0,1,0,4,5,5,7
87b26e8f1ffffff,2,0,1,0,0.5,0.5,1,1,1,1
87b26e901ffffff,1,0,1,0,0,1,2,2,2,2
87b26e905ffffff,1,0,1,0,0,1,2,2,2,2
87b26e918ffffff,1,1,0,0,0,0,4,5,5,5
87b26e92bffffff,1,0,1,0,0,1,2,2,2,2
87b26e92dffffff,1,0,0,1,1,0,1,4,4,4
87b26e92effffff,1,0,1,0,1,0,1,1,6,6
87b26e946ffffff,1,0,1,0,0,1,2,2,2,2
87b26e948ffffff,1,0,1,0,1,0,1,1,6,6
87b26e94cffffff,2,1,0,0,0,1,3,3,3,3
87b26e95bffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87b26e961ffffff,8,0,0.875,0.125,0.875,0.125,1,1,1,1
87b26e969ffffff,1,1,0,0,0,1,3,3,3,3
87b26e96cffffff,1,1,0,0,1,0,4,5,5,7
87b26e974ffffff,2,1,0,0,0,1,3,3,3,3
87b26e991ffffff,2,1,0,0,0,1,3,3,3,3
87b26ea02ffffff,1,0,1,0,1,0,1,1,6,6
87b26ea0bffffff,1,0,1,0,0,1,2,2,2,2
87b26ea0dffffff,1,0,1,0,0,1,2,2,2,2
87b26ea40ffffff,1,0,1,0,0,1,2,2,2,2
87b26ea59ffffff,2,1,0,0,0,1,3,3,3,3
87b26ea5affffff,1,1,0,0,0,1,3,3,3,3
87b26ea5bffffff,1,1,0,0,0,1,3,3,3,3
87b26ea5cffffff,2,1,0,0,0,1,3,3,3,3
87b26ea5effffff,1,1,0,0,0,1,3,3,3,3
87b26ea68ffffff,1,0,1,0,0,1,2,2,2,2
87b26ea6cffffff,1,0,1,0,0,1,2,2,2,2
87b26ea70ffffff,1,1,0,0,0,0,4,5,5,5
87b26ea75ffffff,1,1,0,0,0,1,3,3,3,3
87b26ea84ffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87b26ea88ffffff,1,0,1,0,0,1,2,2,2,2
87b26ea9effffff,1,0,1,0,0,1,2,2,2,2
87b26eab3ffffff,1,1,0,0,1,0,4,5,5,7
87b26eab6ffffff,1,1,0,0,0,1,3,3,3,3
87b26eac0ffffff,1,0,1,0,0,1,2,2,2,2
87b26eac5ffffff,1,0,1,0,0,1,2,2,2,2
87b26eaf6ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb01ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb31ffffff,1,1,0,0,1,0,4,5,5,7
87b26eb43ffffff,1,1,0,0,0,1,3,3,3,3
87b26eb50ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb82ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb83ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb86ffffff,1,0,1,0,0,1,2,2,2,2
87b26eb96ffffff,1,0,1,0,0,1,2,2,2,2
87b26ebabffffff,1,0,1,0,1,0,1,1,6,6
87b26ec09ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec0bffffff,1,0,1,0,1,0,1,1,6,6
87b26ec0cffffff,1,0,1,0,1,0,1,1,6,6
87b26ec0dffffff,1,0,1,0,1,0,1,1,6,6
87b26ec11ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec13ffffff,3,0,1,0,1,0,1,1,6,6
87b26ec18ffffff,21,0,0.8571428571428571,0.14285714285714285,0.9523809523809524,0.04761904761904761,1,1,1,1
87b26ec1cffffff,7,0,1,0,1,0,1,1,6,6
87b26ec1effffff,28,0,0.9285714285714286,0.07142857142857142,1,0,1,1,1,1
87b26ec40ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec41ffffff,2,0,1,0,1,0,1,1,6,6
87b26ec42ffffff,2,0,1,0,0.5,0.5,1,1,1,1
87b26ec43ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec45ffffff,2,0,0.5,0.5,1,0,1,1,1,1
87b26ec4affffff,2,0,1,0,0,1,2,2,2,2
87b26ec52ffffff,1,0,0,1,0,1,1,4,4,4
87b26ec54ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec55ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec58ffffff,1,0,1,0,0,1,2,2,2,2
87b26ec59ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec5affffff,1,0,1,0,1,0,1,1,6,6
87b26ec5bffffff,2,0,1,0,1,0,1,1,6,6
87b26ec5dffffff,1,0,1,0,0,1,2,2,2,2
87b26ec63ffffff,1,0,1,0,1,0,1,1,6,6
87b26ec71ffffff,3,0,0.6666666666666666,0.3333333333333333,1,0,1,1,1,1
87b26eca1ffffff,3,0,1,0,1,0,1,1,6,6
87b26eca2ffffff,5,0,1,0,0.6,0.4,1,1,1,1
87b26eca3ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecacffffff,4,0,1,0,1,0,1,1,6,6
87b26ecaeffffff,2,0,1,0,0.5,0.5,1,1,1,1
87b26ecb0ffffff,3,0,1,0,1,0,1,1,6,6
87b26ecb1ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecb2ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecb3ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecb6ffffff,2,0,1,0,1,0,1,1,6,6
87b26ecc5ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecd6ffffff,1,0,1,0,1,0,1,1,6,6
87b26ece1ffffff,3,0,1,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87b26ece3ffffff,1,0,1,0,1,0,1,1,6,6
87b26ece4ffffff,2,0,1,0,1,0,1,1,6,6
87b26ece6ffffff,1,0,1,0,1,0,1,1,6,6
87b26ecf5ffffff,1,0,1,0,1,0,1,1,6,6
87b270006ffffff,3,1,0,0,0,1,3,3,3,3
87b270030ffffff,1,0,1,0,1,0,1,1,6,6
87b270040ffffff,3,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87b270043ffffff,4,0.5,0.25,0.25,1,0,1,1,1,1
